filename,class_name
18980.jpg,No-Anomaly
13494.jpg,No-Anomaly
4942.jpg,Cell
16022.jpg,No-Anomaly
3083.jpg,Shadowing
16585.jpg,No-Anomaly
17669.jpg,No-Anomaly
19733.jpg,No-Anomaly
1844.jpg,Diode
1871.jpg,Diode
15102.jpg,No-Anomaly
18987.jpg,No-Anomaly
10264.jpg,No-Anomaly
15865.jpg,No-Anomaly
2827.jpg,Shadowing
5791.jpg,Cell
10616.jpg,No-Anomaly
3077.jpg,Shadowing
4041.jpg,Cell-Multi
16754.jpg,No-Anomaly
19566.jpg,No-Anomaly
7108.jpg,Cracking
13182.jpg,No-Anomaly
8304.jpg,Soiling
2365.jpg,Diode
6394.jpg,Cell
19777.jpg,No-Anomaly
18054.jpg,No-Anomaly
11035.jpg,No-Anomaly
4020.jpg,Cell-Multi
9708.jpg,Vegetation
18571.jpg,No-Anomaly
11546.jpg,No-Anomaly
15575.jpg,No-Anomaly
5812.jpg,Cell
10584.jpg,No-Anomaly
10238.jpg,No-Anomaly
18267.jpg,No-Anomaly
10261.jpg,No-Anomaly
7668.jpg,Cracking
9015.jpg,Vegetation
17772.jpg,No-Anomaly
6061.jpg,Cell
739.jpg,Offline-Module
16088.jpg,No-Anomaly
15649.jpg,No-Anomaly
11620.jpg,No-Anomaly
9236.jpg,Vegetation
12886.jpg,No-Anomaly
7555.jpg,Cracking
11994.jpg,No-Anomaly
374.jpg,Offline-Module
7147.jpg,Cracking
19595.jpg,No-Anomaly
19758.jpg,No-Anomaly
18983.jpg,No-Anomaly
16821.jpg,No-Anomaly
14054.jpg,No-Anomaly
12217.jpg,No-Anomaly
19997.jpg,No-Anomaly
7727.jpg,Cracking
14073.jpg,No-Anomaly
2121.jpg,Diode
14366.jpg,No-Anomaly
19032.jpg,No-Anomaly
4732.jpg,Cell-Multi
3795.jpg,Cell-Multi
17446.jpg,No-Anomaly
16214.jpg,No-Anomaly
15925.jpg,No-Anomaly
3606.jpg,Cell-Multi
17387.jpg,No-Anomaly
12407.jpg,No-Anomaly
7866.jpg,Cracking
13854.jpg,No-Anomaly
13408.jpg,No-Anomaly
19794.jpg,No-Anomaly
17363.jpg,No-Anomaly
15860.jpg,No-Anomaly
2153.jpg,Diode
5968.jpg,Cell
8784.jpg,Vegetation
15259.jpg,No-Anomaly
17478.jpg,No-Anomaly
12649.jpg,No-Anomaly
10544.jpg,No-Anomaly
8635.jpg,Vegetation
3968.jpg,Cell-Multi
14810.jpg,No-Anomaly
1441.jpg,Diode
13313.jpg,No-Anomaly
11690.jpg,No-Anomaly
5611.jpg,Cell
4665.jpg,Cell-Multi
6296.jpg,Cell
16983.jpg,No-Anomaly
10132.jpg,No-Anomaly
7379.jpg,Cracking
19876.jpg,No-Anomaly
3799.jpg,Cell-Multi
2221.jpg,Diode
11769.jpg,No-Anomaly
10534.jpg,No-Anomaly
57.jpg,Offline-Module
10441.jpg,No-Anomaly
9652.jpg,Vegetation
9618.jpg,Vegetation
10223.jpg,No-Anomaly
17596.jpg,No-Anomaly
9275.jpg,Vegetation
10749.jpg,No-Anomaly
139.jpg,Offline-Module
1935.jpg,Diode
9389.jpg,Vegetation
8882.jpg,Vegetation
8376.jpg,Vegetation
16441.jpg,No-Anomaly
14775.jpg,No-Anomaly
7232.jpg,Cracking
10068.jpg,No-Anomaly
7783.jpg,Cracking
6635.jpg,Cell
2829.jpg,Shadowing
15786.jpg,No-Anomaly
369.jpg,Offline-Module
624.jpg,Offline-Module
19472.jpg,No-Anomaly
19284.jpg,No-Anomaly
12059.jpg,No-Anomaly
12992.jpg,No-Anomaly
18016.jpg,No-Anomaly
14652.jpg,No-Anomaly
14580.jpg,No-Anomaly
6242.jpg,Cell
7579.jpg,Cracking
9639.jpg,Vegetation
1180.jpg,Diode
7016.jpg,Cracking
19678.jpg,No-Anomaly
9082.jpg,Vegetation
2421.jpg,Diode
5756.jpg,Cell
8831.jpg,Vegetation
16194.jpg,No-Anomaly
16243.jpg,No-Anomaly
6687.jpg,Cell
11944.jpg,No-Anomaly
13101.jpg,No-Anomaly
7239.jpg,Cracking
13012.jpg,No-Anomaly
11851.jpg,No-Anomaly
10342.jpg,No-Anomaly
2674.jpg,Shadowing
18256.jpg,No-Anomaly
6162.jpg,Cell
14124.jpg,No-Anomaly
2759.jpg,Shadowing
19828.jpg,No-Anomaly
6190.jpg,Cell
11063.jpg,No-Anomaly
2420.jpg,Diode
17614.jpg,No-Anomaly
9228.jpg,Vegetation
1561.jpg,Diode
10353.jpg,No-Anomaly
19992.jpg,No-Anomaly
9377.jpg,Vegetation
18230.jpg,No-Anomaly
14613.jpg,No-Anomaly
4710.jpg,Cell-Multi
5678.jpg,Cell
17849.jpg,No-Anomaly
8367.jpg,Vegetation
16616.jpg,No-Anomaly
6545.jpg,Cell
16595.jpg,No-Anomaly
13260.jpg,No-Anomaly
4132.jpg,Cell-Multi
1420.jpg,Diode
19085.jpg,No-Anomaly
10127.jpg,No-Anomaly
13946.jpg,No-Anomaly
4845.jpg,Cell
9498.jpg,Vegetation
3914.jpg,Cell-Multi
12313.jpg,No-Anomaly
3777.jpg,Cell-Multi
16232.jpg,No-Anomaly
12292.jpg,No-Anomaly
3744.jpg,Cell-Multi
19107.jpg,No-Anomaly
4813.jpg,Cell-Multi
11916.jpg,No-Anomaly
10100.jpg,No-Anomaly
234.jpg,Offline-Module
12512.jpg,No-Anomaly
10519.jpg,No-Anomaly
16101.jpg,No-Anomaly
3781.jpg,Cell-Multi
13992.jpg,No-Anomaly
15989.jpg,No-Anomaly
14439.jpg,No-Anomaly
13467.jpg,No-Anomaly
16417.jpg,No-Anomaly
3525.jpg,Shadowing
9245.jpg,Vegetation
18362.jpg,No-Anomaly
5343.jpg,Cell
9233.jpg,Vegetation
14139.jpg,No-Anomaly
3789.jpg,Cell-Multi
17915.jpg,No-Anomaly
6956.jpg,Hot-Spot
2379.jpg,Diode
18154.jpg,No-Anomaly
2480.jpg,Diode
17648.jpg,No-Anomaly
2113.jpg,Diode
18866.jpg,No-Anomaly
4907.jpg,Cell
3478.jpg,Shadowing
1182.jpg,Diode
15686.jpg,No-Anomaly
16576.jpg,No-Anomaly
13972.jpg,No-Anomaly
11398.jpg,No-Anomaly
11619.jpg,No-Anomaly
2111.jpg,Diode
12826.jpg,No-Anomaly
403.jpg,Offline-Module
1842.jpg,Diode
15598.jpg,No-Anomaly
14606.jpg,No-Anomaly
19070.jpg,No-Anomaly
2699.jpg,Shadowing
3542.jpg,Shadowing
13671.jpg,No-Anomaly
11050.jpg,No-Anomaly
17854.jpg,No-Anomaly
5874.jpg,Cell
9724.jpg,Vegetation
1481.jpg,Diode
14719.jpg,No-Anomaly
5999.jpg,Cell
14869.jpg,No-Anomaly
16429.jpg,No-Anomaly
12341.jpg,No-Anomaly
2059.jpg,Diode
4218.jpg,Cell-Multi
7220.jpg,Cracking
16341.jpg,No-Anomaly
1272.jpg,Diode
2836.jpg,Shadowing
15185.jpg,No-Anomaly
6133.jpg,Cell
10129.jpg,No-Anomaly
14610.jpg,No-Anomaly
18412.jpg,No-Anomaly
8568.jpg,Vegetation
16815.jpg,No-Anomaly
9387.jpg,Vegetation
7352.jpg,Cracking
16004.jpg,No-Anomaly
17820.jpg,No-Anomaly
10851.jpg,No-Anomaly
14394.jpg,No-Anomaly
249.jpg,Offline-Module
9422.jpg,Vegetation
15614.jpg,No-Anomaly
3965.jpg,Cell-Multi
13483.jpg,No-Anomaly
18252.jpg,No-Anomaly
6615.jpg,Cell
3078.jpg,Shadowing
8977.jpg,Vegetation
6971.jpg,Cracking
7208.jpg,Cracking
14190.jpg,No-Anomaly
5223.jpg,Cell
4563.jpg,Cell-Multi
5284.jpg,Cell
860.jpg,Diode-Multi
14122.jpg,No-Anomaly
17425.jpg,No-Anomaly
7351.jpg,Cracking
4230.jpg,Cell-Multi
4730.jpg,Cell-Multi
918.jpg,Diode-Multi
14921.jpg,No-Anomaly
1894.jpg,Diode
13956.jpg,No-Anomaly
18911.jpg,No-Anomaly
5335.jpg,Cell
7257.jpg,Cracking
11329.jpg,No-Anomaly
17055.jpg,No-Anomaly
1877.jpg,Diode
9499.jpg,Vegetation
17751.jpg,No-Anomaly
19934.jpg,No-Anomaly
11744.jpg,No-Anomaly
10808.jpg,No-Anomaly
13243.jpg,No-Anomaly
3658.jpg,Cell-Multi
10930.jpg,No-Anomaly
11795.jpg,No-Anomaly
19159.jpg,No-Anomaly
17432.jpg,No-Anomaly
7780.jpg,Cracking
18361.jpg,No-Anomaly
6660.jpg,Cell
11383.jpg,No-Anomaly
18538.jpg,No-Anomaly
3326.jpg,Shadowing
6072.jpg,Cell
2667.jpg,Shadowing
1499.jpg,Diode
17036.jpg,No-Anomaly
2170.jpg,Diode
18684.jpg,No-Anomaly
15682.jpg,No-Anomaly
2688.jpg,Shadowing
5341.jpg,Cell
3890.jpg,Cell-Multi
11604.jpg,No-Anomaly
19419.jpg,No-Anomaly
13853.jpg,No-Anomaly
7527.jpg,Cracking
13767.jpg,No-Anomaly
12661.jpg,No-Anomaly
12553.jpg,No-Anomaly
18991.jpg,No-Anomaly
5719.jpg,Cell
8770.jpg,Vegetation
6223.jpg,Cell
7129.jpg,Cracking
6913.jpg,Hot-Spot
13640.jpg,No-Anomaly
18640.jpg,No-Anomaly
3171.jpg,Shadowing
8408.jpg,Vegetation
14841.jpg,No-Anomaly
3313.jpg,Shadowing
1535.jpg,Diode
1193.jpg,Diode
874.jpg,Diode-Multi
19069.jpg,No-Anomaly
12453.jpg,No-Anomaly
1040.jpg,Diode
17647.jpg,No-Anomaly
7295.jpg,Cracking
13117.jpg,No-Anomaly
17386.jpg,No-Anomaly
7919.jpg,Hot-Spot-Multi
14231.jpg,No-Anomaly
2497.jpg,Diode
1352.jpg,Diode
1229.jpg,Diode
18121.jpg,No-Anomaly
846.jpg,Diode-Multi
2273.jpg,Diode
4657.jpg,Cell-Multi
5763.jpg,Cell
7366.jpg,Cracking
13508.jpg,No-Anomaly
754.jpg,Offline-Module
15477.jpg,No-Anomaly
16189.jpg,No-Anomaly
10764.jpg,No-Anomaly
11081.jpg,No-Anomaly
5255.jpg,Cell
3900.jpg,Cell-Multi
4694.jpg,Cell-Multi
5669.jpg,Cell
19251.jpg,No-Anomaly
13851.jpg,No-Anomaly
12679.jpg,No-Anomaly
1982.jpg,Diode
19038.jpg,No-Anomaly
1098.jpg,Diode
18386.jpg,No-Anomaly
16377.jpg,No-Anomaly
4724.jpg,Cell-Multi
18010.jpg,No-Anomaly
12693.jpg,No-Anomaly
19973.jpg,No-Anomaly
7827.jpg,Cracking
3872.jpg,Cell-Multi
563.jpg,Offline-Module
15665.jpg,No-Anomaly
678.jpg,Offline-Module
13841.jpg,No-Anomaly
3187.jpg,Shadowing
16741.jpg,No-Anomaly
17252.jpg,No-Anomaly
14714.jpg,No-Anomaly
19018.jpg,No-Anomaly
16383.jpg,No-Anomaly
18506.jpg,No-Anomaly
14455.jpg,No-Anomaly
6457.jpg,Cell
9722.jpg,Vegetation
6566.jpg,Cell
15504.jpg,No-Anomaly
14097.jpg,No-Anomaly
16167.jpg,No-Anomaly
4164.jpg,Cell-Multi
5302.jpg,Cell
13931.jpg,No-Anomaly
6344.jpg,Cell
12811.jpg,No-Anomaly
13998.jpg,No-Anomaly
949.jpg,Diode-Multi
11643.jpg,No-Anomaly
18519.jpg,No-Anomaly
14340.jpg,No-Anomaly
2571.jpg,Shadowing
2501.jpg,Shadowing
7990.jpg,Hot-Spot-Multi
15054.jpg,No-Anomaly
17283.jpg,No-Anomaly
3397.jpg,Shadowing
17430.jpg,No-Anomaly
12195.jpg,No-Anomaly
6771.jpg,Hot-Spot
6984.jpg,Cracking
9437.jpg,Vegetation
9237.jpg,Vegetation
6211.jpg,Cell
4237.jpg,Cell-Multi
3850.jpg,Cell-Multi
679.jpg,Offline-Module
6494.jpg,Cell
9216.jpg,Vegetation
9014.jpg,Vegetation
12559.jpg,No-Anomaly
12045.jpg,No-Anomaly
14131.jpg,No-Anomaly
9965.jpg,Vegetation
5304.jpg,Cell
16220.jpg,No-Anomaly
8125.jpg,Hot-Spot-Multi
18591.jpg,No-Anomaly
1764.jpg,Diode
12414.jpg,No-Anomaly
17155.jpg,No-Anomaly
2403.jpg,Diode
18093.jpg,No-Anomaly
3649.jpg,Cell-Multi
3742.jpg,Cell-Multi
9727.jpg,Vegetation
5347.jpg,Cell
14104.jpg,No-Anomaly
11704.jpg,No-Anomaly
5408.jpg,Cell
8469.jpg,Vegetation
15094.jpg,No-Anomaly
7478.jpg,Cracking
10370.jpg,No-Anomaly
4628.jpg,Cell-Multi
18103.jpg,No-Anomaly
17082.jpg,No-Anomaly
16350.jpg,No-Anomaly
7514.jpg,Cracking
5591.jpg,Cell
9912.jpg,Vegetation
12451.jpg,No-Anomaly
17886.jpg,No-Anomaly
219.jpg,Offline-Module
1707.jpg,Diode
9664.jpg,Vegetation
15237.jpg,No-Anomaly
19287.jpg,No-Anomaly
18303.jpg,No-Anomaly
7470.jpg,Cracking
14295.jpg,No-Anomaly
18898.jpg,No-Anomaly
9506.jpg,Vegetation
9809.jpg,Vegetation
7768.jpg,Cracking
6646.jpg,Cell
17625.jpg,No-Anomaly
3484.jpg,Shadowing
18528.jpg,No-Anomaly
19926.jpg,No-Anomaly
13951.jpg,No-Anomaly
18481.jpg,No-Anomaly
6804.jpg,Hot-Spot
9544.jpg,Vegetation
16796.jpg,No-Anomaly
9004.jpg,Vegetation
606.jpg,Offline-Module
5870.jpg,Cell
11279.jpg,No-Anomaly
18923.jpg,No-Anomaly
14294.jpg,No-Anomaly
277.jpg,Offline-Module
5372.jpg,Cell
5399.jpg,Cell
1492.jpg,Diode
12907.jpg,No-Anomaly
8084.jpg,Hot-Spot-Multi
12125.jpg,No-Anomaly
13968.jpg,No-Anomaly
12031.jpg,No-Anomaly
8711.jpg,Vegetation
4677.jpg,Cell-Multi
1656.jpg,Diode
13676.jpg,No-Anomaly
11663.jpg,No-Anomaly
14933.jpg,No-Anomaly
3217.jpg,Shadowing
12083.jpg,No-Anomaly
14913.jpg,No-Anomaly
3876.jpg,Cell-Multi
18608.jpg,No-Anomaly
224.jpg,Offline-Module
5401.jpg,Cell
386.jpg,Offline-Module
9256.jpg,Vegetation
15822.jpg,No-Anomaly
13748.jpg,No-Anomaly
9097.jpg,Vegetation
12323.jpg,No-Anomaly
10976.jpg,No-Anomaly
5382.jpg,Cell
11331.jpg,No-Anomaly
9787.jpg,Vegetation
3129.jpg,Shadowing
11640.jpg,No-Anomaly
6376.jpg,Cell
17753.jpg,No-Anomaly
4463.jpg,Cell-Multi
8056.jpg,Hot-Spot-Multi
15361.jpg,No-Anomaly
1673.jpg,Diode
13409.jpg,No-Anomaly
9891.jpg,Vegetation
2754.jpg,Shadowing
579.jpg,Offline-Module
10547.jpg,No-Anomaly
9040.jpg,Vegetation
19736.jpg,No-Anomaly
14436.jpg,No-Anomaly
6366.jpg,Cell
19551.jpg,No-Anomaly
17470.jpg,No-Anomaly
869.jpg,Diode-Multi
17173.jpg,No-Anomaly
17732.jpg,No-Anomaly
17928.jpg,No-Anomaly
3591.jpg,Cell-Multi
2685.jpg,Shadowing
18284.jpg,No-Anomaly
17182.jpg,No-Anomaly
4228.jpg,Cell-Multi
12088.jpg,No-Anomaly
19268.jpg,No-Anomaly
15673.jpg,No-Anomaly
14343.jpg,No-Anomaly
10900.jpg,No-Anomaly
6684.jpg,Cell
5981.jpg,Cell
88.jpg,Offline-Module
4721.jpg,Cell-Multi
4874.jpg,Cell
8644.jpg,Vegetation
3918.jpg,Cell-Multi
16586.jpg,No-Anomaly
7719.jpg,Cracking
2040.jpg,Diode
2853.jpg,Shadowing
191.jpg,Offline-Module
10109.jpg,No-Anomaly
11461.jpg,No-Anomaly
457.jpg,Offline-Module
1127.jpg,Diode
7928.jpg,Hot-Spot-Multi
18719.jpg,No-Anomaly
17824.jpg,No-Anomaly
10666.jpg,No-Anomaly
14260.jpg,No-Anomaly
6996.jpg,Cracking
5486.jpg,Cell
18157.jpg,No-Anomaly
19096.jpg,No-Anomaly
17813.jpg,No-Anomaly
6904.jpg,Hot-Spot
12360.jpg,No-Anomaly
15608.jpg,No-Anomaly
6005.jpg,Cell
8872.jpg,Vegetation
14579.jpg,No-Anomaly
5612.jpg,Cell
1720.jpg,Diode
4959.jpg,Cell
6048.jpg,Cell
11313.jpg,No-Anomaly
13349.jpg,No-Anomaly
10688.jpg,No-Anomaly
16433.jpg,No-Anomaly
18696.jpg,No-Anomaly
3122.jpg,Shadowing
723.jpg,Offline-Module
10820.jpg,No-Anomaly
14834.jpg,No-Anomaly
18378.jpg,No-Anomaly
5926.jpg,Cell
8933.jpg,Vegetation
4418.jpg,Cell-Multi
4206.jpg,Cell-Multi
9211.jpg,Vegetation
15892.jpg,No-Anomaly
6209.jpg,Cell
2919.jpg,Shadowing
6205.jpg,Cell
4970.jpg,Cell
1187.jpg,Diode
13378.jpg,No-Anomaly
7006.jpg,Cracking
13114.jpg,No-Anomaly
19536.jpg,No-Anomaly
17660.jpg,No-Anomaly
973.jpg,Diode-Multi
926.jpg,Diode-Multi
18502.jpg,No-Anomaly
9666.jpg,Vegetation
1066.jpg,Diode
9779.jpg,Vegetation
7789.jpg,Cracking
15350.jpg,No-Anomaly
19732.jpg,No-Anomaly
2614.jpg,Shadowing
18633.jpg,No-Anomaly
3091.jpg,Shadowing
4443.jpg,Cell-Multi
1007.jpg,Diode
17621.jpg,No-Anomaly
3483.jpg,Shadowing
18237.jpg,No-Anomaly
2523.jpg,Shadowing
7535.jpg,Cracking
15484.jpg,No-Anomaly
11751.jpg,No-Anomaly
3907.jpg,Cell-Multi
1875.jpg,Diode
8143.jpg,Hot-Spot-Multi
18490.jpg,No-Anomaly
11774.jpg,No-Anomaly
18273.jpg,No-Anomaly
3760.jpg,Cell-Multi
2663.jpg,Shadowing
14469.jpg,No-Anomaly
19607.jpg,No-Anomaly
14870.jpg,No-Anomaly
1171.jpg,Diode
15948.jpg,No-Anomaly
2081.jpg,Diode
6888.jpg,Hot-Spot
13032.jpg,No-Anomaly
2311.jpg,Diode
11973.jpg,No-Anomaly
1320.jpg,Diode
16606.jpg,No-Anomaly
17652.jpg,No-Anomaly
1312.jpg,Diode
17061.jpg,No-Anomaly
3802.jpg,Cell-Multi
8396.jpg,Vegetation
643.jpg,Offline-Module
2624.jpg,Shadowing
6592.jpg,Cell
14272.jpg,No-Anomaly
15328.jpg,No-Anomaly
15221.jpg,No-Anomaly
4597.jpg,Cell-Multi
1542.jpg,Diode
13298.jpg,No-Anomaly
7693.jpg,Cracking
12665.jpg,No-Anomaly
15826.jpg,No-Anomaly
12258.jpg,No-Anomaly
13643.jpg,No-Anomaly
14246.jpg,No-Anomaly
6708.jpg,Cell
12205.jpg,No-Anomaly
17576.jpg,No-Anomaly
7266.jpg,Cracking
12312.jpg,No-Anomaly
19963.jpg,No-Anomaly
8321.jpg,Soiling
18049.jpg,No-Anomaly
10120.jpg,No-Anomaly
5400.jpg,Cell
5164.jpg,Cell
10822.jpg,No-Anomaly
18873.jpg,No-Anomaly
16001.jpg,No-Anomaly
6704.jpg,Cell
10023.jpg,No-Anomaly
8586.jpg,Vegetation
1976.jpg,Diode
8564.jpg,Vegetation
1750.jpg,Diode
8197.jpg,Soiling
14923.jpg,No-Anomaly
9453.jpg,Vegetation
2413.jpg,Diode
10951.jpg,No-Anomaly
5014.jpg,Cell
8385.jpg,Vegetation
12785.jpg,No-Anomaly
9220.jpg,Vegetation
2758.jpg,Shadowing
6669.jpg,Cell
19421.jpg,No-Anomaly
11067.jpg,No-Anomaly
16198.jpg,No-Anomaly
1004.jpg,Diode
4153.jpg,Cell-Multi
8026.jpg,Hot-Spot-Multi
5237.jpg,Cell
1491.jpg,Diode
9016.jpg,Vegetation
7731.jpg,Cracking
5171.jpg,Cell
4095.jpg,Cell-Multi
17623.jpg,No-Anomaly
10274.jpg,No-Anomaly
4990.jpg,Cell
18996.jpg,No-Anomaly
14199.jpg,No-Anomaly
12434.jpg,No-Anomaly
17506.jpg,No-Anomaly
9626.jpg,Vegetation
4505.jpg,Cell-Multi
244.jpg,Offline-Module
5932.jpg,Cell
8132.jpg,Hot-Spot-Multi
1728.jpg,Diode
7099.jpg,Cracking
15195.jpg,No-Anomaly
19341.jpg,No-Anomaly
187.jpg,Offline-Module
14840.jpg,No-Anomaly
5828.jpg,Cell
7070.jpg,Cracking
18949.jpg,No-Anomaly
18586.jpg,No-Anomaly
7156.jpg,Cracking
12949.jpg,No-Anomaly
4936.jpg,Cell
12246.jpg,No-Anomaly
14677.jpg,No-Anomaly
19163.jpg,No-Anomaly
9683.jpg,Vegetation
2555.jpg,Shadowing
10954.jpg,No-Anomaly
12018.jpg,No-Anomaly
9434.jpg,Vegetation
120.jpg,Offline-Module
5084.jpg,Cell
12423.jpg,No-Anomaly
8342.jpg,Soiling
8596.jpg,Vegetation
9941.jpg,Vegetation
99.jpg,Offline-Module
16831.jpg,No-Anomaly
2063.jpg,Diode
13192.jpg,No-Anomaly
1990.jpg,Diode
1177.jpg,Diode
5766.jpg,Cell
834.jpg,Diode-Multi
13892.jpg,No-Anomaly
1572.jpg,Diode
16463.jpg,No-Anomaly
6499.jpg,Cell
12209.jpg,No-Anomaly
1419.jpg,Diode
16376.jpg,No-Anomaly
17208.jpg,No-Anomaly
17578.jpg,No-Anomaly
557.jpg,Offline-Module
3717.jpg,Cell-Multi
11794.jpg,No-Anomaly
3999.jpg,Cell-Multi
2176.jpg,Diode
1405.jpg,Diode
2539.jpg,Shadowing
14844.jpg,No-Anomaly
4621.jpg,Cell-Multi
13174.jpg,No-Anomaly
18091.jpg,No-Anomaly
10668.jpg,No-Anomaly
2272.jpg,Diode
10107.jpg,No-Anomaly
6221.jpg,Cell
13815.jpg,No-Anomaly
15340.jpg,No-Anomaly
8110.jpg,Hot-Spot-Multi
10761.jpg,No-Anomaly
12519.jpg,No-Anomaly
1519.jpg,Diode
15964.jpg,No-Anomaly
1505.jpg,Diode
857.jpg,Diode-Multi
17656.jpg,No-Anomaly
14435.jpg,No-Anomaly
9875.jpg,Vegetation
10113.jpg,No-Anomaly
8277.jpg,Soiling
9732.jpg,Vegetation
3321.jpg,Shadowing
8519.jpg,Vegetation
392.jpg,Offline-Module
19513.jpg,No-Anomaly
4986.jpg,Cell
4319.jpg,Cell-Multi
11184.jpg,No-Anomaly
9458.jpg,Vegetation
4031.jpg,Cell-Multi
11544.jpg,No-Anomaly
11289.jpg,No-Anomaly
17903.jpg,No-Anomaly
5029.jpg,Cell
537.jpg,Offline-Module
11028.jpg,No-Anomaly
7752.jpg,Cracking
8906.jpg,Vegetation
8780.jpg,Vegetation
1509.jpg,Diode
3139.jpg,Shadowing
10165.jpg,No-Anomaly
6915.jpg,Hot-Spot
5829.jpg,Cell
18620.jpg,No-Anomaly
5559.jpg,Cell
12829.jpg,No-Anomaly
12288.jpg,No-Anomaly
7528.jpg,Cracking
5889.jpg,Cell
2050.jpg,Diode
10690.jpg,No-Anomaly
18870.jpg,No-Anomaly
816.jpg,Offline-Module
9356.jpg,Vegetation
9285.jpg,Vegetation
8748.jpg,Vegetation
6765.jpg,Hot-Spot
11703.jpg,No-Anomaly
11290.jpg,No-Anomaly
6158.jpg,Cell
6601.jpg,Cell
15937.jpg,No-Anomaly
17523.jpg,No-Anomaly
15109.jpg,No-Anomaly
13565.jpg,No-Anomaly
15099.jpg,No-Anomaly
5998.jpg,Cell
14283.jpg,No-Anomaly
12538.jpg,No-Anomaly
14703.jpg,No-Anomaly
17065.jpg,No-Anomaly
8953.jpg,Vegetation
1676.jpg,Diode
2992.jpg,Shadowing
6116.jpg,Cell
10458.jpg,No-Anomaly
1732.jpg,Diode
7913.jpg,Hot-Spot-Multi
11638.jpg,No-Anomaly
11420.jpg,No-Anomaly
3259.jpg,Shadowing
12440.jpg,No-Anomaly
6822.jpg,Hot-Spot
12410.jpg,No-Anomaly
13030.jpg,No-Anomaly
12878.jpg,No-Anomaly
11103.jpg,No-Anomaly
4686.jpg,Cell-Multi
5373.jpg,Cell
7795.jpg,Cracking
9818.jpg,Vegetation
9521.jpg,Vegetation
15691.jpg,No-Anomaly
14994.jpg,No-Anomaly
10305.jpg,No-Anomaly
7980.jpg,Hot-Spot-Multi
8975.jpg,Vegetation
15612.jpg,No-Anomaly
14396.jpg,No-Anomaly
13993.jpg,No-Anomaly
11213.jpg,No-Anomaly
18032.jpg,No-Anomaly
1891.jpg,Diode
9027.jpg,Vegetation
19702.jpg,No-Anomaly
19409.jpg,No-Anomaly
2859.jpg,Shadowing
12498.jpg,No-Anomaly
16394.jpg,No-Anomaly
9582.jpg,Vegetation
2628.jpg,Shadowing
18352.jpg,No-Anomaly
13497.jpg,No-Anomaly
15126.jpg,No-Anomaly
15946.jpg,No-Anomaly
6029.jpg,Cell
5835.jpg,Cell
17794.jpg,No-Anomaly
4947.jpg,Cell
17472.jpg,No-Anomaly
18290.jpg,No-Anomaly
12103.jpg,No-Anomaly
8541.jpg,Vegetation
18946.jpg,No-Anomaly
6569.jpg,Cell
18541.jpg,No-Anomaly
1640.jpg,Diode
5244.jpg,Cell
19763.jpg,No-Anomaly
14577.jpg,No-Anomaly
8237.jpg,Soiling
3675.jpg,Cell-Multi
5674.jpg,Cell
12564.jpg,No-Anomaly
13503.jpg,No-Anomaly
19781.jpg,No-Anomaly
8479.jpg,Vegetation
16098.jpg,No-Anomaly
7794.jpg,Cracking
16744.jpg,No-Anomaly
19008.jpg,No-Anomaly
17988.jpg,No-Anomaly
18892.jpg,No-Anomaly
8314.jpg,Soiling
7876.jpg,Cracking
7901.jpg,Cracking
15341.jpg,No-Anomaly
17942.jpg,No-Anomaly
1289.jpg,Diode
13389.jpg,No-Anomaly
8525.jpg,Vegetation
14920.jpg,No-Anomaly
12976.jpg,No-Anomaly
2190.jpg,Diode
1015.jpg,Diode
7612.jpg,Cracking
18919.jpg,No-Anomaly
2583.jpg,Shadowing
94.jpg,Offline-Module
1002.jpg,Diode
15595.jpg,No-Anomaly
17245.jpg,No-Anomaly
9354.jpg,Vegetation
11747.jpg,No-Anomaly
10925.jpg,No-Anomaly
10590.jpg,No-Anomaly
3650.jpg,Cell-Multi
15364.jpg,No-Anomaly
11053.jpg,No-Anomaly
5160.jpg,Cell
15930.jpg,No-Anomaly
11883.jpg,No-Anomaly
11417.jpg,No-Anomaly
15582.jpg,No-Anomaly
12349.jpg,No-Anomaly
12372.jpg,No-Anomaly
18548.jpg,No-Anomaly
582.jpg,Offline-Module
19042.jpg,No-Anomaly
7249.jpg,Cracking
2760.jpg,Shadowing
13518.jpg,No-Anomaly
4985.jpg,Cell
9136.jpg,Vegetation
14846.jpg,No-Anomaly
18171.jpg,No-Anomaly
17983.jpg,No-Anomaly
1607.jpg,Diode
4583.jpg,Cell-Multi
12263.jpg,No-Anomaly
9468.jpg,Vegetation
14033.jpg,No-Anomaly
13258.jpg,No-Anomaly
11642.jpg,No-Anomaly
2941.jpg,Shadowing
5104.jpg,Cell
18382.jpg,No-Anomaly
2392.jpg,Diode
18147.jpg,No-Anomaly
19122.jpg,No-Anomaly
13361.jpg,No-Anomaly
1316.jpg,Diode
18740.jpg,No-Anomaly
5238.jpg,Cell
7649.jpg,Cracking
16918.jpg,No-Anomaly
6224.jpg,Cell
9943.jpg,Vegetation
6768.jpg,Hot-Spot
14797.jpg,No-Anomaly
17229.jpg,No-Anomaly
126.jpg,Offline-Module
19035.jpg,No-Anomaly
7064.jpg,Cracking
18430.jpg,No-Anomaly
12804.jpg,No-Anomaly
15666.jpg,No-Anomaly
13739.jpg,No-Anomaly
10136.jpg,No-Anomaly
3684.jpg,Cell-Multi
