img_id,label
5161,Cell
7230,Cracking
10831,No-Anomaly
19779,No-Anomaly
3993,Cell-Multi
19648,No-Anomaly
8107,Hot-Spot-Multi
14544,No-Anomaly
309,Offline-Module
17539,No-Anomaly
18253,No-Anomaly
9457,Vegetation
17028,No-Anomaly
15988,No-Anomaly
13176,No-Anomaly
15667,No-Anomaly
12055,No-Anomaly
1652,Diode
11640,No-Anomaly
4016,Cell-Multi
1572,Diode
5474,Cell
9902,Vegetation
2316,Diode
19909,No-Anomaly
15316,No-Anomaly
2113,Diode
7085,Cracking
11400,No-Anomaly
4483,Cell-Multi
11298,No-Anomaly
15012,No-Anomaly
15139,No-Anomaly
4974,Cell
935,Diode-Multi
16554,No-Anomaly
15543,No-Anomaly
173,Offline-Module
5163,Cell
16920,No-Anomaly
15586,No-Anomaly
14913,No-Anomaly
14554,No-Anomaly
17404,No-Anomaly
18793,No-Anomaly
8545,Vegetation
8357,Soiling
14419,No-Anomaly
9546,Vegetation
11126,No-Anomaly
19013,No-Anomaly
7381,Cracking
18977,No-Anomaly
2683,Shadowing
18659,No-Anomaly
5348,Cell
5429,Cell
16765,No-Anomaly
11874,No-Anomaly
8661,Vegetation
12530,No-Anomaly
8310,Soiling
349,Offline-Module
341,Offline-Module
17437,No-Anomaly
17996,No-Anomaly
494,Offline-Module
354,Offline-Module
8249,Soiling
17592,No-Anomaly
2413,Diode
14797,No-Anomaly
18677,No-Anomaly
1968,Diode
7519,Cracking
12028,No-Anomaly
9827,Vegetation
14668,No-Anomaly
19594,No-Anomaly
10000,No-Anomaly
14449,No-Anomaly
5621,Cell
14131,No-Anomaly
1262,Diode
13361,No-Anomaly
13733,No-Anomaly
333,Offline-Module
18756,No-Anomaly
15613,No-Anomaly
3772,Cell-Multi
13512,No-Anomaly
19453,No-Anomaly
13601,No-Anomaly
18132,No-Anomaly
19232,No-Anomaly
16140,No-Anomaly
17126,No-Anomaly
13586,No-Anomaly
1145,Diode
12256,No-Anomaly
14671,No-Anomaly
3885,Cell-Multi
2687,Shadowing
12132,No-Anomaly
3834,Cell-Multi
11097,No-Anomaly
9693,Vegetation
4786,Cell-Multi
9699,Vegetation
5362,Cell
5727,Cell
164,Offline-Module
15777,No-Anomaly
3116,Shadowing
15387,No-Anomaly
12932,No-Anomaly
16948,No-Anomaly
5254,Cell
5691,Cell
10721,No-Anomaly
1091,Diode
15134,No-Anomaly
6573,Cell
1614,Diode
19336,No-Anomaly
15363,No-Anomaly
10317,No-Anomaly
13284,No-Anomaly
13313,No-Anomaly
12792,No-Anomaly
2595,Shadowing
14941,No-Anomaly
4407,Cell-Multi
16988,No-Anomaly
16144,No-Anomaly
12231,No-Anomaly
7876,Cracking
16758,No-Anomaly
7113,Cracking
9408,Vegetation
11388,No-Anomaly
11167,No-Anomaly
8398,Vegetation
19543,No-Anomaly
1755,Diode
19489,No-Anomaly
4972,Cell
16917,No-Anomaly
6696,Cell
7238,Cracking
14473,No-Anomaly
15063,No-Anomaly
2645,Shadowing
6841,Hot-Spot
17882,No-Anomaly
11084,No-Anomaly
16595,No-Anomaly
11633,No-Anomaly
19547,No-Anomaly
1090,Diode
7034,Cracking
18080,No-Anomaly
838,Diode-Multi
2370,Diode
7592,Cracking
1998,Diode
10959,No-Anomaly
7778,Cracking
7232,Cracking
7537,Cracking
19196,No-Anomaly
11999,No-Anomaly
13347,No-Anomaly
12807,No-Anomaly
1657,Diode
15414,No-Anomaly
4500,Cell-Multi
7283,Cracking
10966,No-Anomaly
577,Offline-Module
9283,Vegetation
6564,Cell
2187,Diode
18061,No-Anomaly
19672,No-Anomaly
13841,No-Anomaly
18075,No-Anomaly
19455,No-Anomaly
5060,Cell
14736,No-Anomaly
12129,No-Anomaly
18694,No-Anomaly
7100,Cracking
17305,No-Anomaly
14514,No-Anomaly
10994,No-Anomaly
6524,Cell
17297,No-Anomaly
8426,Vegetation
19056,No-Anomaly
132,Offline-Module
14665,No-Anomaly
8412,Vegetation
14658,No-Anomaly
4110,Cell-Multi
12787,No-Anomaly
5203,Cell
14307,No-Anomaly
10082,No-Anomaly
18807,No-Anomaly
9618,Vegetation
19413,No-Anomaly
8689,Vegetation
4552,Cell-Multi
11501,No-Anomaly
5170,Cell
18344,No-Anomaly
8418,Vegetation
8379,Vegetation
1841,Diode
16361,No-Anomaly
5423,Cell
7871,Cracking
8187,Soiling
8445,Vegetation
19431,No-Anomaly
10720,No-Anomaly
13142,No-Anomaly
19294,No-Anomaly
3359,Shadowing
11438,No-Anomaly
4596,Cell-Multi
13985,No-Anomaly
12360,No-Anomaly
15351,No-Anomaly
10492,No-Anomaly
17988,No-Anomaly
15697,No-Anomaly
14965,No-Anomaly
4240,Cell-Multi
5252,Cell
8427,Vegetation
10543,No-Anomaly
9428,Vegetation
9513,Vegetation
12444,No-Anomaly
743,Offline-Module
12253,No-Anomaly
6337,Cell
7056,Cracking
14450,No-Anomaly
19697,No-Anomaly
13956,No-Anomaly
15384,No-Anomaly
9356,Vegetation
15162,No-Anomaly
6233,Cell
15795,No-Anomaly
1013,Diode
6090,Cell
13427,No-Anomaly
7107,Cracking
11395,No-Anomaly
8488,Vegetation
1535,Diode
17552,No-Anomaly
15457,No-Anomaly
4869,Cell
17145,No-Anomaly
17234,No-Anomaly
17271,No-Anomaly
477,Offline-Module
1198,Diode
14845,No-Anomaly
5767,Cell
7835,Cracking
18401,No-Anomaly
2692,Shadowing
1105,Diode
10630,No-Anomaly
12395,No-Anomaly
1740,Diode
8474,Vegetation
16229,No-Anomaly
17227,No-Anomaly
16011,No-Anomaly
15694,No-Anomaly
12931,No-Anomaly
8390,Vegetation
4319,Cell-Multi
14404,No-Anomaly
12631,No-Anomaly
4511,Cell-Multi
15018,No-Anomaly
8424,Vegetation
16594,No-Anomaly
11145,No-Anomaly
14260,No-Anomaly
10527,No-Anomaly
2317,Diode
6271,Cell
16827,No-Anomaly
375,Offline-Module
14642,No-Anomaly
15546,No-Anomaly
17918,No-Anomaly
9568,Vegetation
18106,No-Anomaly
4514,Cell-Multi
17315,No-Anomaly
7000,Cracking
1442,Diode
10070,No-Anomaly
15540,No-Anomaly
14317,No-Anomaly
7641,Cracking
13212,No-Anomaly
4313,Cell-Multi
150,Offline-Module
5087,Cell
17782,No-Anomaly
12926,No-Anomaly
3874,Cell-Multi
8069,Hot-Spot-Multi
16435,No-Anomaly
11948,No-Anomaly
4654,Cell-Multi
17141,No-Anomaly
4117,Cell-Multi
14660,No-Anomaly
8578,Vegetation
18526,No-Anomaly
17503,No-Anomaly
279,Offline-Module
9749,Vegetation
5973,Cell
17775,No-Anomaly
3048,Shadowing
2793,Shadowing
15241,No-Anomaly
12304,No-Anomaly
17865,No-Anomaly
14033,No-Anomaly
6591,Cell
1630,Diode
15365,No-Anomaly
17616,No-Anomaly
12414,No-Anomaly
14457,No-Anomaly
16182,No-Anomaly
18987,No-Anomaly
2289,Diode
14741,No-Anomaly
3656,Cell-Multi
12744,No-Anomaly
16222,No-Anomaly
10256,No-Anomaly
17439,No-Anomaly
8628,Vegetation
765,Offline-Module
18622,No-Anomaly
13501,No-Anomaly
19513,No-Anomaly
4396,Cell-Multi
9476,Vegetation
4232,Cell-Multi
3970,Cell-Multi
4667,Cell-Multi
11824,No-Anomaly
1461,Diode
12825,No-Anomaly
7264,Cracking
6097,Cell
6742,Hot-Spot
15136,No-Anomaly
17492,No-Anomaly
1878,Diode
18447,No-Anomaly
13029,No-Anomaly
9959,Vegetation
4003,Cell-Multi
13404,No-Anomaly
3530,Shadowing
9217,Vegetation
19242,No-Anomaly
17045,No-Anomaly
11374,No-Anomaly
4758,Cell-Multi
15088,No-Anomaly
11082,No-Anomaly
18386,No-Anomaly
5815,Cell
16233,No-Anomaly
5436,Cell
19845,No-Anomaly
9305,Vegetation
8404,Vegetation
8763,Vegetation
6885,Hot-Spot
13003,No-Anomaly
2822,Shadowing
17817,No-Anomaly
16353,No-Anomaly
12089,No-Anomaly
5008,Cell
18039,No-Anomaly
13470,No-Anomaly
2218,Diode
7750,Cracking
606,Offline-Module
6467,Cell
1222,Diode
6536,Cell
9506,Vegetation
2906,Shadowing
15848,No-Anomaly
12376,No-Anomaly
19958,No-Anomaly
12078,No-Anomaly
9166,Vegetation
5740,Cell
16021,No-Anomaly
11583,No-Anomaly
10594,No-Anomaly
14187,No-Anomaly
10803,No-Anomaly
4453,Cell-Multi
9326,Vegetation
16913,No-Anomaly
11011,No-Anomaly
9025,Vegetation
8944,Vegetation
13243,No-Anomaly
12158,No-Anomaly
10672,No-Anomaly
6134,Cell
9873,Vegetation
12758,No-Anomaly
8707,Vegetation
9909,Vegetation
14623,No-Anomaly
9266,Vegetation
4851,Cell
17265,No-Anomaly
14703,No-Anomaly
7574,Cracking
171,Offline-Module
2655,Shadowing
1488,Diode
4434,Cell-Multi
14910,No-Anomaly
17556,No-Anomaly
9072,Vegetation
19717,No-Anomaly
524,Offline-Module
10899,No-Anomaly
7213,Cracking
16150,No-Anomaly
1948,Diode
18381,No-Anomaly
10102,No-Anomaly
6445,Cell
19849,No-Anomaly
5180,Cell
5176,Cell
13409,No-Anomaly
9916,Vegetation
13999,No-Anomaly
4278,Cell-Multi
6762,Hot-Spot
779,Offline-Module
17646,No-Anomaly
9912,Vegetation
16937,No-Anomaly
19363,No-Anomaly
5913,Cell
18480,No-Anomaly
17132,No-Anomaly
3105,Shadowing
14769,No-Anomaly
16675,No-Anomaly
18846,No-Anomaly
2152,Diode
14827,No-Anomaly
10529,No-Anomaly
11004,No-Anomaly
11490,No-Anomaly
19348,No-Anomaly
5228,Cell
6284,Cell
8960,Vegetation
13482,No-Anomaly
4553,Cell-Multi
7582,Cracking
13022,No-Anomaly
16065,No-Anomaly
5604,Cell
16853,No-Anomaly
4149,Cell-Multi
16751,No-Anomaly
578,Offline-Module
2663,Shadowing
1157,Diode
4250,Cell-Multi
5389,Cell
16407,No-Anomaly
16890,No-Anomaly
2472,Diode
2823,Shadowing
11700,No-Anomaly
4497,Cell-Multi
9452,Vegetation
8653,Vegetation
7957,Hot-Spot-Multi
1560,Diode
13702,No-Anomaly
12005,No-Anomaly
7542,Cracking
18129,No-Anomaly
18231,No-Anomaly
5716,Cell
8042,Hot-Spot-Multi
15895,No-Anomaly
10360,No-Anomaly
7770,Cracking
849,Diode-Multi
2528,Shadowing
33,Offline-Module
6711,Cell
9824,Vegetation
17373,No-Anomaly
5962,Cell
12847,No-Anomaly
7141,Cracking
10395,No-Anomaly
15300,No-Anomaly
5750,Cell
3158,Shadowing
5634,Cell
719,Offline-Module
13538,No-Anomaly
17467,No-Anomaly
17879,No-Anomaly
2991,Shadowing
15171,No-Anomaly
16050,No-Anomaly
6582,Cell
11023,No-Anomaly
896,Diode-Multi
19887,No-Anomaly
10351,No-Anomaly
16470,No-Anomaly
8104,Hot-Spot-Multi
8380,Vegetation
13160,No-Anomaly
10369,No-Anomaly
3249,Shadowing
8120,Hot-Spot-Multi
4382,Cell-Multi
16676,No-Anomaly
8956,Vegetation
15041,No-Anomaly
16155,No-Anomaly
9222,Vegetation
12773,No-Anomaly
4546,Cell-Multi
10526,No-Anomaly
18502,No-Anomaly
10950,No-Anomaly
6070,Cell
19692,No-Anomaly
16212,No-Anomaly
15711,No-Anomaly
8195,Soiling
16795,No-Anomaly
15524,No-Anomaly
19435,No-Anomaly
4999,Cell
15184,No-Anomaly
2862,Shadowing
5137,Cell
17612,No-Anomaly
15652,No-Anomaly
6628,Cell
2789,Shadowing
10462,No-Anomaly
18434,No-Anomaly
13316,No-Anomaly
143,Offline-Module
6698,Cell
10508,No-Anomaly
17624,No-Anomaly
11651,No-Anomaly
13993,No-Anomaly
14442,No-Anomaly
17702,No-Anomaly
775,Offline-Module
3088,Shadowing
9192,Vegetation
5219,Cell
17652,No-Anomaly
9622,Vegetation
18599,No-Anomaly
17318,No-Anomaly
6247,Cell
5804,Cell
16279,No-Anomaly
6703,Cell
13326,No-Anomaly
13449,No-Anomaly
1606,Diode
10091,No-Anomaly
3417,Shadowing
15834,No-Anomaly
19065,No-Anomaly
11294,No-Anomaly
12102,No-Anomaly
4533,Cell-Multi
5333,Cell
980,Diode-Multi
19705,No-Anomaly
12668,No-Anomaly
7966,Hot-Spot-Multi
4262,Cell-Multi
15779,No-Anomaly
12686,No-Anomaly
13543,No-Anomaly
10748,No-Anomaly
15460,No-Anomaly
12657,No-Anomaly
9229,Vegetation
7484,Cracking
8458,Vegetation
11875,No-Anomaly
16113,No-Anomaly
3752,Cell-Multi
7671,Cracking
18547,No-Anomaly
2960,Shadowing
19919,No-Anomaly
11932,No-Anomaly
14724,No-Anomaly
7745,Cracking
7443,Cracking
50,Offline-Module
19472,No-Anomaly
13801,No-Anomaly
3258,Shadowing
19394,No-Anomaly
15560,No-Anomaly
15104,No-Anomaly
15312,No-Anomaly
9710,Vegetation
2838,Shadowing
5574,Cell
10243,No-Anomaly
11005,No-Anomaly
6607,Cell
16549,No-Anomaly
3606,Cell-Multi
5077,Cell
11901,No-Anomaly
13948,No-Anomaly
4432,Cell-Multi
10591,No-Anomaly
13825,No-Anomaly
8275,Soiling
11924,No-Anomaly
19975,No-Anomaly
19699,No-Anomaly
7874,Cracking
951,Diode-Multi
6389,Cell
6589,Cell
12892,No-Anomaly
3043,Shadowing
17465,No-Anomaly
8692,Vegetation
11976,No-Anomaly
34,Offline-Module
6846,Hot-Spot
4945,Cell
2446,Diode
10160,No-Anomaly
1172,Diode
2736,Shadowing
12202,No-Anomaly
14720,No-Anomaly
5440,Cell
16159,No-Anomaly
13329,No-Anomaly
5458,Cell
18593,No-Anomaly
18741,No-Anomaly
13259,No-Anomaly
13777,No-Anomaly
14044,No-Anomaly
7117,Cracking
1690,Diode
15034,No-Anomaly
5921,Cell
2094,Diode
3702,Cell-Multi
2746,Shadowing
14100,No-Anomaly
18945,No-Anomaly
17806,No-Anomaly
4308,Cell-Multi
16488,No-Anomaly
7445,Cracking
16045,No-Anomaly
12156,No-Anomaly
151,Offline-Module
16847,No-Anomaly
11000,No-Anomaly
14280,No-Anomaly
6362,Cell
19323,No-Anomaly
16807,No-Anomaly
14394,No-Anomaly
2633,Shadowing
14521,No-Anomaly
7178,Cracking
13938,No-Anomaly
8957,Vegetation
14168,No-Anomaly
18751,No-Anomaly
8387,Vegetation
6560,Cell
8276,Soiling
12936,No-Anomaly
5177,Cell
6774,Hot-Spot
15637,No-Anomaly
10107,No-Anomaly
18015,No-Anomaly
12965,No-Anomaly
8373,Vegetation
11462,No-Anomaly
2222,Diode
2950,Shadowing
15202,No-Anomaly
13819,No-Anomaly
6526,Cell
5135,Cell
8582,Vegetation
4543,Cell-Multi
15984,No-Anomaly
18769,No-Anomaly
3690,Cell-Multi
4625,Cell-Multi
11491,No-Anomaly
13946,No-Anomaly
5280,Cell
7565,Cracking
1418,Diode
9435,Vegetation
1776,Diode
14888,No-Anomaly
3913,Cell-Multi
7182,Cracking
17235,No-Anomaly
8158,Soiling
11079,No-Anomaly
10358,No-Anomaly
13671,No-Anomaly
17937,No-Anomaly
17210,No-Anomaly
1231,Diode
7244,Cracking
9886,Vegetation
3414,Shadowing
14238,No-Anomaly
10878,No-Anomaly
13902,No-Anomaly
3695,Cell-Multi
11694,No-Anomaly
3651,Cell-Multi
15207,No-Anomaly
5588,Cell
12751,No-Anomaly
11576,No-Anomaly
3491,Shadowing
471,Offline-Module
17587,No-Anomaly
1929,Diode
13635,No-Anomaly
12138,No-Anomaly
16121,No-Anomaly
1680,Diode
17893,No-Anomaly
2584,Shadowing
621,Offline-Module
9236,Vegetation
9594,Vegetation
16760,No-Anomaly
8579,Vegetation
16752,No-Anomaly
8937,Vegetation
8798,Vegetation
131,Offline-Module
7867,Cracking
15871,No-Anomaly
5069,Cell
10078,No-Anomaly
2731,Shadowing
14172,No-Anomaly
2282,Diode
9139,Vegetation
4885,Cell
10698,No-Anomaly
4298,Cell-Multi
4084,Cell-Multi
2142,Diode
15285,No-Anomaly
10981,No-Anomaly
4284,Cell-Multi
508,Offline-Module
18720,No-Anomaly
7802,Cracking
5570,Cell
11153,No-Anomaly
7047,Cracking
1714,Diode
12412,No-Anomaly
16799,No-Anomaly
5377,Cell
19655,No-Anomaly
1661,Diode
15897,No-Anomaly
19583,No-Anomaly
8600,Vegetation
8362,Vegetation
12228,No-Anomaly
15509,No-Anomaly
17909,No-Anomaly
18032,No-Anomaly
3380,Shadowing
3324,Shadowing
15360,No-Anomaly
17062,No-Anomaly
16359,No-Anomaly
2375,Diode
9280,Vegetation
8466,Vegetation
19254,No-Anomaly
6019,Cell
7771,Cracking
11340,No-Anomaly
13298,No-Anomaly
18715,No-Anomaly
11850,No-Anomaly
14734,No-Anomaly
18697,No-Anomaly
1425,Diode
752,Offline-Module
2452,Diode
15856,No-Anomaly
15328,No-Anomaly
10929,No-Anomaly
15205,No-Anomaly
10072,No-Anomaly
7155,Cracking
19295,No-Anomaly
5862,Cell
3815,Cell-Multi
13231,No-Anomaly
2355,Diode
10587,No-Anomaly
3892,Cell-Multi
12300,No-Anomaly
9981,Vegetation
7971,Hot-Spot-Multi
13750,No-Anomaly
2541,Shadowing
8993,Vegetation
4734,Cell-Multi
4501,Cell-Multi
12288,No-Anomaly
4127,Cell-Multi
840,Diode-Multi
3142,Shadowing
16380,No-Anomaly
10111,No-Anomaly
1567,Diode
18239,No-Anomaly
1905,Diode
6468,Cell
17718,No-Anomaly
4124,Cell-Multi
18016,No-Anomaly
12743,No-Anomaly
216,Offline-Module
19486,No-Anomaly
19869,No-Anomaly
19879,No-Anomaly
8171,Soiling
3208,Shadowing
10686,No-Anomaly
9798,Vegetation
2023,Diode
15083,No-Anomaly
15521,No-Anomaly
12702,No-Anomaly
7492,Cracking
846,Diode-Multi
4274,Cell-Multi
701,Offline-Module
17363,No-Anomaly
10162,No-Anomaly
11593,No-Anomaly
4505,Cell-Multi
8632,Vegetation
2250,Diode
15102,No-Anomaly
17518,No-Anomaly
15296,No-Anomaly
8857,Vegetation
6665,Cell
35,Offline-Module
11975,No-Anomaly
4872,Cell
973,Diode-Multi
1837,Diode
8250,Soiling
3691,Cell-Multi
14252,No-Anomaly
9451,Vegetation
1597,Diode
17827,No-Anomaly
19647,No-Anomaly
15237,No-Anomaly
8873,Vegetation
232,Offline-Module
2058,Diode
10671,No-Anomaly
12830,No-Anomaly
19412,No-Anomaly
2970,Shadowing
13926,No-Anomaly
753,Offline-Module
14968,No-Anomaly
13616,No-Anomaly
13236,No-Anomaly
13812,No-Anomaly
3497,Shadowing
5184,Cell
1011,Diode
15074,No-Anomaly
10202,No-Anomaly
3191,Shadowing
15086,No-Anomaly
16894,No-Anomaly
16960,No-Anomaly
17279,No-Anomaly
18601,No-Anomaly
15861,No-Anomaly
11580,No-Anomaly
124,Offline-Module
6037,Cell
13451,No-Anomaly
14040,No-Anomaly
12663,No-Anomaly
11319,No-Anomaly
4343,Cell-Multi
13536,No-Anomaly
9258,Vegetation
16000,No-Anomaly
15370,No-Anomaly
11456,No-Anomaly
3216,Shadowing
11065,No-Anomaly
4312,Cell-Multi
16436,No-Anomaly
11293,No-Anomaly
14978,No-Anomaly
4942,Cell
10019,No-Anomaly
8789,Vegetation
19249,No-Anomaly
2573,Shadowing
16910,No-Anomaly
13832,No-Anomaly
7224,Cracking
2252,Diode
11892,No-Anomaly
677,Offline-Module
3440,Shadowing
10289,No-Anomaly
14296,No-Anomaly
16891,No-Anomaly
8221,Soiling
7707,Cracking
5791,Cell
675,Offline-Module
6730,Hot-Spot
19074,No-Anomaly
11868,No-Anomaly
4981,Cell
11579,No-Anomaly
11423,No-Anomaly
12299,No-Anomaly
7758,Cracking
12141,No-Anomaly
2273,Diode
1525,Diode
6394,Cell
12322,No-Anomaly
16686,No-Anomaly
16047,No-Anomaly
19633,No-Anomaly
7923,Hot-Spot-Multi
6265,Cell
17899,No-Anomaly
940,Diode-Multi
19272,No-Anomaly
18452,No-Anomaly
19938,No-Anomaly
15494,No-Anomaly
11828,No-Anomaly
14249,No-Anomaly
11,Offline-Module
5812,Cell
16384,No-Anomaly
9187,Vegetation
12165,No-Anomaly
438,Offline-Module
10582,No-Anomaly
11211,No-Anomaly
15239,No-Anomaly
7272,Cracking
2087,Diode
6750,Hot-Spot
6061,Cell
9717,Vegetation
18810,No-Anomaly
16016,No-Anomaly
19212,No-Anomaly
19,Offline-Module
19853,No-Anomaly
9414,Vegetation
15011,No-Anomaly
3564,Cell-Multi
13511,No-Anomaly
7014,Cracking
7018,Cracking
14294,No-Anomaly
13214,No-Anomaly
3539,Shadowing
13643,No-Anomaly
12280,No-Anomaly
19736,No-Anomaly
10413,No-Anomaly
11883,No-Anomaly
7700,Cracking
13489,No-Anomaly
1497,Diode
19210,No-Anomaly
19471,No-Anomaly
13091,No-Anomaly
3590,Cell-Multi
4371,Cell-Multi
960,Diode-Multi
15492,No-Anomaly
14167,No-Anomaly
4299,Cell-Multi
17274,No-Anomaly
2790,Shadowing
117,Offline-Module
7271,Cracking
12980,No-Anomaly
13092,No-Anomaly
17497,No-Anomaly
17490,No-Anomaly
14678,No-Anomaly
12906,No-Anomaly
7725,Cracking
5968,Cell
19850,No-Anomaly
10947,No-Anomaly
16026,No-Anomaly
15864,No-Anomaly
15421,No-Anomaly
2653,Shadowing
15757,No-Anomaly
5761,Cell
12474,No-Anomaly
7452,Cracking
3230,Shadowing
13944,No-Anomaly
5611,Cell
5883,Cell
6296,Cell
13327,No-Anomaly
10232,No-Anomaly
16646,No-Anomaly
8393,Vegetation
16662,No-Anomaly
4792,Cell-Multi
18425,No-Anomaly
10557,No-Anomaly
4355,Cell-Multi
12722,No-Anomaly
11687,No-Anomaly
2031,Diode
6949,Hot-Spot
16508,No-Anomaly
3404,Shadowing
11411,No-Anomaly
16901,No-Anomaly
8744,Vegetation
14240,No-Anomaly
12633,No-Anomaly
6752,Hot-Spot
14896,No-Anomaly
3306,Shadowing
1768,Diode
9498,Vegetation
8559,Vegetation
6734,Hot-Spot
8180,Soiling
12426,No-Anomaly
16289,No-Anomaly
3978,Cell-Multi
15029,No-Anomaly
7617,Cracking
10849,No-Anomaly
6635,Cell
9173,Vegetation
19645,No-Anomaly
2738,Shadowing
18022,No-Anomaly
17508,No-Anomaly
13133,No-Anomaly
14730,No-Anomaly
18420,No-Anomaly
14726,No-Anomaly
15986,No-Anomaly
17614,No-Anomaly
56,Offline-Module
15728,No-Anomaly
14805,No-Anomaly
9975,Vegetation
6242,Cell
7409,Cracking
9291,Vegetation
1226,Diode
3943,Cell-Multi
13857,No-Anomaly
11083,No-Anomaly
18964,No-Anomaly
7864,Cracking
5756,Cell
18612,No-Anomaly
17380,No-Anomaly
13591,No-Anomaly
6687,Cell
16649,No-Anomaly
16053,No-Anomaly
16548,No-Anomaly
7332,Cracking
19890,No-Anomaly
16926,No-Anomaly
15535,No-Anomaly
17003,No-Anomaly
10525,No-Anomaly
14552,No-Anomaly
6162,Cell
16244,No-Anomaly
3511,Shadowing
6858,Hot-Spot
9602,Vegetation
18617,No-Anomaly
6190,Cell
14318,No-Anomaly
16670,No-Anomaly
18468,No-Anomaly
2143,Diode
19646,No-Anomaly
10348,No-Anomaly
9352,Vegetation
11117,No-Anomaly
2149,Diode
12438,No-Anomaly
19409,No-Anomaly
10135,No-Anomaly
9617,Vegetation
19389,No-Anomaly
15427,No-Anomaly
15790,No-Anomaly
6093,Cell
5678,Cell
833,Diode-Multi
9274,Vegetation
17353,No-Anomaly
18275,No-Anomaly
6545,Cell
16669,No-Anomaly
19387,No-Anomaly
3567,Cell-Multi
7477,Cracking
15559,No-Anomaly
15222,No-Anomaly
11629,No-Anomaly
17659,No-Anomaly
38,Offline-Module
10911,No-Anomaly
4845,Cell
9223,Vegetation
6308,Cell
18270,No-Anomaly
478,Offline-Module
9006,Vegetation
4650,Cell-Multi
17729,No-Anomaly
19369,No-Anomaly
4581,Cell-Multi
10711,No-Anomaly
5218,Cell
18097,No-Anomaly
10165,No-Anomaly
3484,Shadowing
12571,No-Anomaly
11162,No-Anomaly
2531,Shadowing
19180,No-Anomaly
17000,No-Anomaly
4411,Cell-Multi
13121,No-Anomaly
18503,No-Anomaly
10230,No-Anomaly
3159,Shadowing
8127,Hot-Spot-Multi
411,Offline-Module
14529,No-Anomaly
8530,Vegetation
19432,No-Anomaly
13487,No-Anomaly
5343,Cell
8634,Vegetation
11626,No-Anomaly
10430,No-Anomaly
4628,Cell-Multi
10778,No-Anomaly
17625,No-Anomaly
1782,Diode
1353,Diode
17716,No-Anomaly
7672,Cracking
13468,No-Anomaly
7556,Cracking
11485,No-Anomaly
15497,No-Anomaly
9966,Vegetation
4907,Cell
7372,Cracking
1413,Diode
18116,No-Anomaly
13963,No-Anomaly
16160,No-Anomaly
246,Offline-Module
16772,No-Anomaly
511,Offline-Module
19836,No-Anomaly
19719,No-Anomaly
18038,No-Anomaly
15196,No-Anomaly
1617,Diode
16166,No-Anomaly
8708,Vegetation
538,Offline-Module
1798,Diode
19907,No-Anomaly
10568,No-Anomaly
14575,No-Anomaly
13477,No-Anomaly
8293,Soiling
8421,Vegetation
11643,No-Anomaly
18188,No-Anomaly
10963,No-Anomaly
18960,No-Anomaly
462,Offline-Module
10329,No-Anomaly
5874,Cell
8533,Vegetation
7521,Cracking
16711,No-Anomaly
5999,Cell
13854,No-Anomaly
13372,No-Anomaly
12419,No-Anomaly
7394,Cracking
4322,Cell-Multi
4583,Cell-Multi
10669,No-Anomaly
7300,Cracking
15379,No-Anomaly
13508,No-Anomaly
6133,Cell
16610,No-Anomaly
14788,No-Anomaly
10198,No-Anomaly
8946,Vegetation
12011,No-Anomaly
9697,Vegetation
18559,No-Anomaly
8443,Vegetation
7714,Cracking
12952,No-Anomaly
18783,No-Anomaly
19796,No-Anomaly
18014,No-Anomaly
8201,Soiling
2941,Shadowing
19786,No-Anomaly
4390,Cell-Multi
17180,No-Anomaly
3201,Shadowing
6615,Cell
3819,Cell-Multi
16268,No-Anomaly
7796,Cracking
4281,Cell-Multi
11774,No-Anomaly
5223,Cell
6258,Cell
5284,Cell
1408,Diode
16283,No-Anomaly
10429,No-Anomaly
7203,Cracking
3672,Cell-Multi
4520,Cell-Multi
1805,Diode
16645,No-Anomaly
7645,Cracking
12804,No-Anomaly
13659,No-Anomaly
11219,No-Anomaly
17514,No-Anomaly
5335,Cell
7059,Cracking
19261,No-Anomaly
3457,Shadowing
13981,No-Anomaly
344,Offline-Module
15336,No-Anomaly
2080,Diode
9049,Vegetation
12015,No-Anomaly
2637,Shadowing
19774,No-Anomaly
189,Offline-Module
12496,No-Anomaly
12113,No-Anomaly
3867,Cell-Multi
6824,Hot-Spot
909,Diode-Multi
17076,No-Anomaly
3149,Shadowing
7406,Cracking
11419,No-Anomaly
19802,No-Anomaly
6660,Cell
1308,Diode
14804,No-Anomaly
11879,No-Anomaly
6072,Cell
390,Offline-Module
17553,No-Anomaly
1495,Diode
11233,No-Anomaly
1076,Diode
18250,No-Anomaly
16141,No-Anomaly
8658,Vegetation
5341,Cell
3850,Cell-Multi
19929,No-Anomaly
14890,No-Anomaly
18813,No-Anomaly
16793,No-Anomaly
3676,Cell-Multi
10010,No-Anomaly
14348,No-Anomaly
11533,No-Anomaly
16028,No-Anomaly
13937,No-Anomaly
5719,Cell
15880,No-Anomaly
6223,Cell
4619,Cell-Multi
1974,Diode
15355,No-Anomaly
18602,No-Anomaly
16210,No-Anomaly
9799,Vegetation
8540,Vegetation
15577,No-Anomaly
9842,Vegetation
17196,No-Anomaly
2358,Diode
7331,Cracking
1407,Diode
12690,No-Anomaly
17435,No-Anomaly
7274,Cracking
19942,No-Anomaly
19677,No-Anomaly
3168,Shadowing
7528,Cracking
17904,No-Anomaly
16531,No-Anomaly
1146,Diode
